,id,host_since,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bedrooms,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,a few days or more,within a day,within a few hours,within an hour,Hawaii,Honolulu,Kauai,Maui,Entire home/apt,Hotel room,Private room,Shared room
10601,42689984,737487,1.0,1.0,False,3.0,True,False,3,1.0,76.0,3,90,315,2,100.0,0,0,0,1,0,1,0,0,1,0,0,0
10602,42692719,734063,1.0,1.0,True,0.0,True,True,7,3.0,400.0,2,30,164,3,100.0,0,0,1,0,0,0,1,0,1,0,0,0
10603,42692722,734063,1.0,1.0,True,0.0,True,True,3,1.0,300.0,2,40,176,1,100.0,0,0,1,0,0,0,1,0,1,0,0,0
10604,42710896,736058,1.0,0.98,True,2.0,True,False,3,1.0,229.0,3,1125,178,2,100.0,0,0,1,0,0,0,1,0,1,0,0,0
10605,42713376,736155,1.0,1.0,False,2.0,True,False,2,1.0,95.0,3,1125,317,1,80.0,0,0,0,1,1,0,0,0,1,0,0,0
10606,42717073,736355,0.99,1.0,True,131.0,True,True,4,1.0,179.0,1,365,306,1,100.0,0,0,0,1,0,0,0,1,1,0,0,0
10607,42717291,735836,1.0,0.9,False,53.0,True,True,5,1.0,149.0,1,1125,13,4,95.0,0,0,1,0,0,1,0,0,1,0,0,0
10608,42719536,737488,1.0,1.0,False,0.0,True,True,4,1.0,160.0,14,30,341,2,100.0,0,0,0,1,0,1,0,0,1,0,0,0
10609,42735388,737319,1.0,1.0,False,2.0,True,True,10,3.0,250.0,5,1125,222,6,93.0,0,0,0,1,0,0,0,1,1,0,0,0
10610,42743725,736155,1.0,1.0,False,2.0,True,False,2,1.0,95.0,3,1125,318,1,100.0,0,0,0,1,1,0,0,0,1,0,0,0
10611,42746899,735034,1.0,1.0,False,5.0,True,True,1,1.0,45.0,2,29,75,10,94.0,0,0,0,1,1,0,0,0,0,0,1,0
10612,42760876,737490,1.0,1.0,False,0.0,True,False,4,1.0,129.0,1,1125,106,6,90.0,0,0,0,1,0,0,0,1,0,0,1,0
10613,42773102,736598,1.0,1.0,True,0.0,True,False,6,2.0,119.0,1,26,248,25,100.0,0,0,0,1,1,0,0,0,1,0,0,0
10614,42776617,737490,1.0,1.0,False,0.0,True,False,6,2.0,375.0,2,30,217,1,100.0,0,0,1,0,0,0,0,1,1,0,0,0
10615,42792899,735363,0.67,0.25,False,0.0,True,True,4,3.0,68.0,30,90,21,1,100.0,1,0,0,0,0,1,0,0,1,0,0,0
10616,42794518,736271,1.0,1.0,True,3.0,True,False,6,2.0,144.0,3,1125,140,3,100.0,0,0,0,1,1,0,0,0,1,0,0,0
10617,42796674,737167,1.0,0.92,True,2.0,True,False,5,1.0,85.0,29,91,234,1,100.0,0,0,1,0,0,1,0,0,1,0,0,0
10618,42796727,737487,1.0,1.0,False,3.0,True,False,2,1.0,75.0,2,90,304,7,100.0,0,0,0,1,0,1,0,0,1,0,0,0
10619,42831060,734005,1.0,0.98,True,5.0,True,True,6,2.0,195.0,2,1125,161,12,90.0,0,0,0,1,0,0,0,1,1,0,0,0
10620,42833826,736002,1.0,1.0,True,59.0,True,True,4,1.0,375.0,4,1125,3,1,100.0,0,0,0,1,0,0,0,1,1,0,0,0
10621,42836803,736412,0.5,1.0,False,0.0,True,False,6,3.0,189.0,2,1125,360,5,100.0,0,1,0,0,1,0,0,0,1,0,0,0
10622,42838662,735374,1.0,0.94,False,246.0,True,True,4,1.0,223.0,5,1125,12,5,92.0,0,0,0,1,0,0,0,1,1,0,0,0
10623,42844609,737168,0.93,0.94,True,1.0,True,True,2,1.0,90.0,30,1125,164,3,93.0,0,0,1,0,0,1,0,0,1,0,0,0
10624,42844820,736662,0.9,0.9,False,2.0,True,True,2,1.0,61.0,1,90,338,2,80.0,0,0,1,0,0,1,0,0,0,0,1,0
10625,42845116,737168,0.93,0.94,True,1.0,True,True,2,1.0,82.0,30,1125,320,1,100.0,0,0,1,0,0,1,0,0,1,0,0,0
10626,42857113,736440,0.99,0.91,False,24.0,True,True,6,2.0,143.0,3,1125,206,4,90.0,0,0,0,1,0,1,0,0,1,0,0,0
10627,42858043,736131,1.0,0.93,False,17.0,True,True,4,1.0,108.0,1,30,364,1,100.0,0,0,0,1,1,0,0,0,1,0,0,0
10628,42858058,736131,1.0,0.93,False,17.0,True,True,2,1.0,108.0,4,30,349,6,90.0,0,0,0,1,1,0,0,0,1,0,0,0
10629,42858062,736131,1.0,0.93,False,17.0,True,True,2,1.0,108.0,1,30,348,2,100.0,0,0,0,1,1,0,0,0,1,0,0,0
10630,42858073,736131,1.0,0.93,False,17.0,True,True,4,1.0,127.0,1,30,248,1,40.0,0,0,0,1,1,0,0,0,1,0,0,0
10631,42862932,737300,1.0,1.0,False,14.0,True,True,5,1.0,84.0,3,60,353,5,60.0,0,0,0,1,0,1,0,0,1,0,0,0
10632,42866513,735810,1.0,0.73,False,0.0,True,True,1,1.0,53.0,1,1125,104,3,80.0,0,0,1,0,1,0,0,0,0,0,1,0
10633,42874483,736592,1.0,0.99,False,183.0,True,True,8,4.0,492.0,2,1125,187,6,100.0,0,0,0,1,1,0,0,0,1,0,0,0
10634,42880335,736345,0.99,1.0,False,284.0,True,True,4,1.0,266.0,30,1125,365,1,100.0,0,0,0,1,0,1,0,0,1,0,0,0
10635,42881355,735961,1.0,0.8,False,466.0,True,False,4,1.0,149.0,6,21,0,1,100.0,0,0,0,1,0,0,0,1,1,0,0,0
10636,42889054,735702,1.0,0.73,True,512.0,True,True,4,1.0,169.0,2,1125,18,2,100.0,0,0,0,1,0,0,0,1,0,0,1,0
10637,42893103,737228,0.95,1.0,False,18.0,True,True,6,3.0,511.0,7,30,268,1,100.0,0,0,1,0,0,0,1,0,1,0,0,0
10638,42895769,737497,1.0,0.82,False,1.0,True,True,2,1.0,120.0,1,1125,266,5,100.0,0,0,1,0,0,1,0,0,0,0,1,0
10639,42905175,736311,1.0,0.99,False,1.0,True,False,6,2.0,234.0,3,1125,207,1,80.0,0,0,0,1,0,0,1,0,1,0,0,0
10640,42905638,735702,1.0,0.73,True,512.0,True,True,4,1.0,195.0,2,1125,12,1,100.0,0,0,0,1,0,0,0,1,0,0,1,0
10641,42923980,735702,1.0,0.73,True,512.0,True,True,4,1.0,195.0,2,1125,18,1,100.0,0,0,0,1,0,0,0,1,0,0,1,0
10642,42928380,736312,0.99,0.65,False,221.0,True,True,4,2.0,236.0,1,365,356,2,90.0,0,0,0,1,0,0,1,0,1,0,0,0
10643,42931256,737161,1.0,1.0,False,1.0,True,True,4,2.0,299.0,4,1125,223,3,100.0,0,0,0,1,1,0,0,0,1,0,0,0
10644,42941659,735851,1.0,1.0,False,0.0,True,True,4,1.0,169.0,7,21,28,1,100.0,0,0,0,1,0,0,0,1,1,0,0,0
10645,42963762,736355,0.99,1.0,True,131.0,True,True,6,2.0,192.0,1,365,270,1,80.0,0,0,0,1,0,0,0,1,1,0,0,0
10646,42972438,735811,0.99,0.99,False,51.0,True,True,4,1.0,164.0,2,1125,341,5,92.0,0,0,0,1,0,0,1,0,1,0,0,0
10647,42974315,737308,1.0,0.67,False,0.0,True,False,4,2.0,259.0,4,14,30,1,100.0,0,0,0,1,0,0,0,1,1,0,0,0
10648,42982428,736306,1.0,0.94,False,2.0,True,True,4,1.0,175.0,2,90,127,5,96.0,0,0,0,1,0,1,0,0,1,0,0,0
10649,42984561,736614,1.0,1.0,False,148.0,True,True,4,1.0,120.0,3,1125,282,2,90.0,0,0,0,1,0,1,0,0,1,0,0,0
10650,42989171,735801,1.0,0.99,True,1.0,True,True,4,1.0,143.0,1,30,204,9,93.0,0,0,0,1,0,0,0,1,1,0,0,0
10651,42991193,736808,1.0,1.0,True,5.0,True,True,2,1.0,128.0,1,1125,158,1,100.0,0,0,0,1,0,1,0,0,1,0,0,0
10652,43002557,737196,1.0,1.0,True,2.0,True,True,2,1.0,296.0,2,28,130,22,100.0,0,0,0,1,0,0,0,1,1,0,0,0
10653,43002562,735949,1.0,0.99,True,10.0,True,True,4,1.0,239.0,2,29,260,1,100.0,0,0,0,1,0,0,0,1,1,0,0,0
10654,43004776,734605,0.96,0.9,False,7.0,True,True,4,1.0,156.0,1,10,273,4,95.0,0,0,0,1,1,0,0,0,1,0,0,0
10655,43021939,734676,1.0,0.96,False,2.0,True,False,4,2.0,154.0,3,60,0,9,98.0,0,0,0,1,1,0,0,0,1,0,0,0
10656,43025623,736764,1.0,0.97,False,3.0,True,True,5,1.0,159.0,2,1125,112,4,100.0,0,0,0,1,0,1,0,0,1,0,0,0
10657,43033267,735811,0.99,0.99,False,51.0,True,True,4,1.0,189.0,2,1125,364,2,90.0,0,0,0,1,0,0,0,1,1,0,0,0
10658,43037751,735976,1.0,1.0,True,0.0,True,False,6,2.0,195.0,2,1125,259,12,100.0,0,0,0,1,0,0,1,0,1,0,0,0
10659,43037767,736206,0.74,1.0,False,95.0,True,False,4,2.0,83.0,3,90,333,1,100.0,0,0,0,1,0,1,0,0,1,0,0,0
10660,43038102,736018,1.0,0.94,True,3.0,True,True,2,1.0,98.0,2,16,28,5,100.0,0,0,0,1,0,0,1,0,1,0,0,0
10661,43038999,735811,0.99,0.99,False,51.0,True,True,4,2.0,198.0,2,1125,320,1,100.0,0,0,0,1,0,0,0,1,1,0,0,0
10662,43056163,736614,1.0,1.0,False,148.0,True,True,6,3.0,81.0,4,1125,303,2,40.0,0,0,0,1,1,0,0,0,1,0,0,0
10663,43059806,736334,0.89,1.0,False,5.0,True,False,7,2.0,300.0,2,1125,179,6,100.0,0,0,0,1,0,1,0,0,1,0,0,0
10664,43061900,736024,0.9,0.96,False,0.0,True,False,3,1.0,275.0,3,1125,295,5,96.0,0,0,1,0,0,1,0,0,1,0,0,0
10665,43062476,736680,1.0,1.0,False,6.0,True,True,2,1.0,123.0,2,29,83,1,100.0,0,0,0,1,0,0,0,1,0,0,1,0
10666,43079117,736494,1.0,1.0,False,1.0,True,True,4,2.0,201.0,3,30,2,6,100.0,0,0,0,1,0,0,0,1,1,0,0,0
10667,43079357,735122,1.0,1.0,False,10.0,True,False,4,1.0,190.0,3,1125,294,2,100.0,0,0,0,1,0,0,0,1,1,0,0,0
10668,43089786,736670,1.0,0.67,False,2.0,True,True,2,1.0,113.0,7,1125,362,2,80.0,0,0,0,1,1,0,0,0,1,0,0,0
10669,43090777,735168,1.0,0.99,True,8.0,True,True,6,1.0,299.0,1,40,322,1,100.0,0,0,0,1,0,0,0,1,1,0,0,0
10670,43096375,736016,1.0,0.95,False,1.0,True,True,6,3.0,279.0,7,1125,126,2,100.0,0,0,1,0,0,0,1,0,1,0,0,0
10671,43106413,734963,1.0,0.98,True,88.0,True,True,6,3.0,285.0,3,30,221,4,100.0,0,0,0,1,0,0,0,1,1,0,0,0
10672,43111122,737519,1.0,0.94,False,4.0,True,True,2,1.0,70.0,1,1125,12,10,84.0,0,0,0,1,0,1,0,0,1,0,0,0
10673,43111162,737519,1.0,0.94,False,4.0,True,True,5,2.0,115.0,2,1125,12,17,72.0,0,0,0,1,0,1,0,0,1,0,0,0
10674,43118258,735649,1.0,0.99,True,42.0,True,True,4,2.0,395.0,4,1125,281,2,100.0,0,0,0,1,0,0,1,0,1,0,0,0
10675,43125715,735828,0.99,0.99,True,58.0,True,True,6,3.0,325.0,3,365,265,2,100.0,0,0,0,1,1,0,0,0,1,0,0,0
10676,43126261,734137,1.0,1.0,True,0.0,True,False,4,2.0,227.0,30,30,280,1,100.0,0,0,1,0,0,1,0,0,1,0,0,0
10677,43126439,734137,1.0,1.0,True,0.0,True,False,4,2.0,201.0,30,30,7,2,100.0,0,0,1,0,0,1,0,0,1,0,0,0
10678,43126505,734137,1.0,1.0,True,0.0,True,False,4,2.0,215.0,30,30,19,1,100.0,0,0,1,0,0,1,0,0,1,0,0,0
10679,43126785,735836,1.0,0.9,False,53.0,True,True,4,1.0,133.0,1,1125,240,9,96.0,0,0,1,0,0,1,0,0,1,0,0,0
10680,43132729,734078,1.0,0.5,False,1.0,True,False,6,2.0,185.0,28,115,198,1,100.0,0,0,1,0,0,1,0,0,1,0,0,0
10681,43133808,735772,1.0,0.98,False,0.0,True,True,5,1.0,74.0,1,90,1,23,85.0,0,0,0,1,0,1,0,0,1,0,0,0
10682,43133834,735523,1.0,0.68,True,163.0,True,True,6,2.0,237.0,4,1125,288,2,100.0,0,0,1,0,0,0,0,1,1,0,0,0
10683,43134069,735374,1.0,0.94,False,246.0,True,True,6,2.0,274.0,5,1125,21,1,100.0,0,0,0,1,0,0,0,1,1,0,0,0
10684,43152416,735959,1.0,1.0,True,3.0,True,False,4,1.0,159.0,3,1125,111,3,100.0,0,0,0,1,0,1,0,0,1,0,0,0
10685,43155232,735801,1.0,0.99,True,1.0,True,True,4,1.0,171.0,1,30,162,4,95.0,0,0,0,1,0,0,0,1,1,0,0,0
10686,43157432,734676,1.0,0.97,False,5.0,True,True,4,2.0,85.0,30,1125,120,3,93.0,0,0,0,1,0,1,0,0,1,0,0,0
10687,43159660,737168,0.93,0.94,True,1.0,True,True,2,1.0,62.0,4,1125,321,10,96.0,0,0,1,0,0,1,0,0,1,0,0,0
10688,43180642,736355,0.99,1.0,True,131.0,True,True,4,1.0,168.0,1,365,281,2,100.0,0,0,0,1,0,0,0,1,1,0,0,0
10689,43197524,737530,1.0,1.0,False,0.0,True,False,7,3.0,324.0,6,1125,195,3,100.0,0,0,0,1,1,0,0,0,1,0,0,0
10690,43207614,736414,1.0,1.0,True,5.0,True,True,2,1.0,79.0,5,14,97,4,100.0,0,0,0,1,1,0,0,0,1,0,0,0
10691,43215623,737338,1.0,0.99,True,0.0,True,False,4,2.0,245.0,3,30,221,8,100.0,0,0,0,1,1,0,0,0,1,0,0,0
10692,43222702,734985,1.0,1.0,False,0.0,True,True,2,1.0,105.0,30,1125,89,4,90.0,0,0,0,1,0,1,0,0,1,0,0,0
10693,43223833,737338,1.0,0.99,True,0.0,True,False,5,2.0,235.0,3,30,283,6,100.0,0,0,0,1,1,0,0,0,1,0,0,0
10694,43226475,735968,1.0,1.0,False,3.0,True,True,4,1.0,233.0,4,28,299,6,100.0,0,0,0,1,0,0,1,0,1,0,0,0
10695,43228981,734723,1.0,0.75,False,1.0,True,True,2,1.0,69.0,3,14,106,2,100.0,0,0,1,0,1,0,0,0,0,0,1,0
10696,43237129,737510,0.97,0.93,False,0.0,True,False,2,1.0,99.0,1,28,173,1,60.0,0,0,0,1,0,1,0,0,0,0,1,0
10697,43237277,737510,0.97,0.93,False,0.0,True,False,2,1.0,104.0,1,28,132,1,60.0,0,0,0,1,0,1,0,0,0,0,1,0
10698,43237527,737510,0.97,0.93,False,0.0,True,False,2,1.0,144.0,1,28,152,1,100.0,0,0,0,1,0,1,0,0,0,0,1,0
10699,43241020,737536,1.0,0.91,False,0.0,True,True,6,2.0,355.0,3,1125,225,3,100.0,0,0,0,1,1,0,0,0,1,0,0,0
10700,43249217,736414,1.0,1.0,True,5.0,True,True,2,1.0,69.0,5,14,315,10,98.0,0,0,0,1,1,0,0,0,1,0,0,0
10701,43268431,736709,1.0,0.99,True,2.0,True,True,4,1.0,150.0,3,1125,336,2,100.0,0,0,0,1,0,0,1,0,1,0,0,0
10702,43278766,736709,1.0,0.99,True,2.0,True,True,2,1.0,100.0,3,1125,343,2,100.0,0,0,0,1,0,0,1,0,1,0,0,0
10703,43293989,737541,1.0,0.98,True,0.0,True,True,4,1.0,160.0,1,1125,187,24,99.0,0,0,0,1,1,0,0,0,1,0,0,0
10704,43300777,735738,0.8,1.0,False,0.0,True,False,4,1.0,200.0,5,200,0,1,100.0,0,1,0,0,0,0,0,1,1,0,0,0
10705,43301952,735374,1.0,0.94,False,246.0,True,True,5,1.0,153.0,5,1125,17,5,84.0,0,0,0,1,0,0,0,1,1,0,0,0
10706,43302292,735952,1.0,0.67,False,1.0,True,True,4,2.0,199.0,2,1125,218,2,90.0,0,0,0,1,0,0,1,0,1,0,0,0
10707,43303844,736361,1.0,0.99,False,47.0,True,True,6,2.0,156.0,2,21,74,3,100.0,0,0,0,1,1,0,0,0,1,0,0,0
10708,43327929,736846,0.92,0.99,True,7.0,True,True,4,2.0,263.0,1,180,292,3,100.0,0,0,0,1,1,0,0,0,1,0,0,0
10709,43332682,737546,1.0,0.94,False,0.0,True,False,6,1.0,149.0,3,359,213,3,73.0,0,0,1,0,0,1,0,0,1,0,0,0
10710,43337614,737547,0.95,1.0,False,1.0,True,True,4,1.0,55.0,2,30,81,8,88.0,0,0,0,1,0,1,0,0,1,0,0,0
10711,43340837,735601,1.0,1.0,False,1.0,True,True,2,1.0,75.0,2,14,321,1,100.0,0,0,0,1,1,0,0,0,0,0,1,0
10712,43342516,737547,1.0,1.0,False,0.0,True,False,2,1.0,400.0,3,30,172,3,93.0,0,0,0,1,0,0,1,0,1,0,0,0
10713,43346553,737288,1.0,1.0,False,0.0,True,False,2,1.0,65.0,30,360,295,2,100.0,0,0,0,1,0,1,0,0,1,0,0,0
10714,43356929,735799,1.0,0.98,True,213.0,True,True,4,1.0,259.0,5,180,333,1,100.0,0,0,0,1,0,0,0,1,1,0,0,0
10715,43357841,736581,1.0,1.0,False,36.0,True,True,5,1.0,235.0,1,1125,74,1,100.0,0,0,0,1,0,1,0,0,1,0,0,0
10716,43367893,737308,1.0,0.67,False,4.0,True,True,3,1.0,95.0,1,1125,361,1,100.0,0,0,0,1,1,0,0,0,1,0,0,0
10717,43368032,737502,0.9,1.0,True,2.0,True,True,1,1.0,80.0,2,1125,273,1,100.0,0,0,0,1,0,1,0,0,0,0,1,0
10718,43373297,736584,1.0,0.92,False,0.0,True,True,4,1.0,170.0,3,29,261,2,100.0,0,0,0,1,0,0,1,0,1,0,0,0
10719,43380974,735842,0.98,1.0,True,48.0,True,True,5,2.0,236.0,4,999,233,1,100.0,0,0,0,1,0,0,0,1,1,0,0,0
10720,43384465,735335,1.0,0.95,False,10.0,True,False,4,1.0,239.0,3,1125,307,7,100.0,0,0,1,0,0,0,0,1,1,0,0,0
10721,43405772,735875,1.0,1.0,True,1.0,True,False,3,1.0,90.0,30,60,304,3,100.0,0,0,0,1,0,1,0,0,1,0,0,0
10722,43405870,736880,1.0,0.9,False,35.0,True,True,2,1.0,89.0,1,1125,34,1,100.0,0,0,0,1,0,1,0,0,1,0,0,0
10723,43413578,736614,1.0,1.0,False,148.0,True,True,4,1.0,127.0,3,1125,298,1,100.0,0,0,0,1,0,0,0,1,1,0,0,0
10724,43415214,737199,1.0,0.93,True,4.0,True,True,8,3.0,361.0,1,1125,118,5,96.0,0,0,0,1,0,0,0,1,1,0,0,0
10725,43441818,735247,1.0,0.8,False,2.0,True,False,6,3.0,250.0,30,1125,315,1,60.0,0,0,0,1,0,0,1,0,1,0,0,0
10726,43445278,736720,1.0,0.99,False,13.0,True,True,4,1.0,94.0,30,1125,140,2,100.0,0,0,0,1,0,1,0,0,1,0,0,0
10727,43452237,734963,1.0,0.98,True,88.0,True,True,4,1.0,119.0,3,90,316,6,87.0,0,0,0,1,0,0,0,1,1,0,0,0
10728,43476144,735785,1.0,1.0,False,0.0,True,True,3,1.0,95.0,2,1125,35,1,100.0,0,0,0,1,1,0,0,0,1,0,0,0
10729,43478114,735803,1.0,1.0,False,2.0,True,True,4,2.0,153.0,30,1125,91,5,96.0,0,0,0,1,0,1,0,0,1,0,0,0
10730,43480229,737563,1.0,0.96,False,0.0,True,True,4,2.0,175.0,4,30,164,2,100.0,0,0,0,1,1,0,0,0,1,0,0,0
10731,43489269,737367,0.96,0.98,False,8.0,True,False,4,1.0,130.0,1,1125,334,2,90.0,0,0,1,0,0,1,0,0,1,0,0,0
10732,43489483,735548,1.0,0.98,True,1.0,True,True,4,1.0,198.0,2,1125,282,5,100.0,0,0,0,1,0,1,0,0,1,0,0,0
10733,43490207,735374,1.0,0.94,False,246.0,True,True,4,2.0,154.0,5,1125,0,2,90.0,0,0,0,1,0,0,0,1,1,0,0,0
10734,43490320,735446,1.0,0.89,False,126.0,True,True,4,1.0,83.0,1,1125,77,1,40.0,0,0,0,1,0,1,0,0,1,0,0,0
10735,43509390,735717,1.0,0.97,False,1.0,True,True,8,3.0,199.0,1,1125,248,9,100.0,0,0,0,1,1,0,0,0,1,0,0,0
10736,43517012,735836,1.0,0.9,False,53.0,True,True,5,1.0,146.0,1,1125,277,10,82.0,0,0,1,0,0,1,0,0,1,0,0,0
10737,43519847,737567,1.0,1.0,False,0.0,True,False,4,1.0,115.0,3,40,217,3,100.0,0,0,0,1,0,0,0,1,1,0,0,0
10738,43520634,737168,0.93,0.94,True,1.0,True,True,2,1.0,75.0,1,1125,2,7,97.0,0,0,1,0,0,1,0,0,1,0,0,0
10739,43526089,736880,0.96,0.98,True,17.0,True,True,4,1.0,129.0,1,1125,333,1,100.0,0,0,0,1,1,0,0,0,0,0,1,0
10740,43536237,735374,1.0,0.94,False,246.0,True,True,8,3.0,337.0,5,1125,6,6,100.0,0,0,0,1,0,0,0,1,1,0,0,0
10741,43538316,737168,0.93,0.94,True,1.0,True,True,2,1.0,63.0,30,1125,339,1,80.0,0,0,1,0,0,1,0,0,1,0,0,0
10742,43545078,736449,0.98,0.99,False,28.0,True,True,4,3.0,149.0,30,180,30,2,70.0,0,0,0,1,0,1,0,0,1,0,0,0
10743,43552565,737276,0.9,0.93,True,0.0,True,True,4,1.0,268.0,1,28,47,1,100.0,0,0,0,1,0,0,1,0,0,0,1,0
10744,43556194,737367,0.96,0.98,False,8.0,True,False,6,2.0,280.0,1,1125,312,3,87.0,0,0,1,0,0,1,0,0,1,0,0,0
10745,43568963,737563,1.0,0.96,False,0.0,True,True,4,2.0,165.0,4,30,175,3,87.0,0,0,0,1,1,0,0,0,1,0,0,0
10746,43572298,736614,1.0,1.0,False,148.0,True,True,3,1.0,113.0,3,1125,2,4,80.0,0,0,0,1,0,1,0,0,1,0,0,0
10747,43572318,736614,1.0,1.0,False,148.0,True,True,6,2.0,198.0,3,1125,286,3,73.0,0,0,0,1,0,1,0,0,1,0,0,0
10748,43578174,736825,1.0,1.0,False,34.0,True,True,6,3.0,295.0,3,30,200,2,100.0,0,0,0,1,0,0,1,0,1,0,0,0
10749,43581378,735850,0.98,0.97,False,103.0,True,False,4,1.0,135.0,2,225,297,2,60.0,0,0,0,1,0,1,0,0,1,0,0,0
10750,43582361,736345,0.99,1.0,False,284.0,True,True,4,1.0,253.0,3,1125,365,1,80.0,0,0,0,1,0,0,0,1,1,0,0,0
10751,43582644,736448,1.0,0.96,True,25.0,True,True,4,1.0,114.0,3,30,352,1,100.0,0,0,0,1,0,0,1,0,1,0,0,0
10752,43583070,737574,1.0,1.0,False,0.0,True,True,4,1.0,198.0,2,1125,220,5,100.0,0,0,0,1,0,1,0,0,1,0,0,0
10753,43605716,736092,1.0,1.0,True,4.0,True,True,4,1.0,200.0,5,1125,272,6,100.0,0,0,0,1,1,0,0,0,1,0,0,0
10754,43606321,735525,1.0,1.0,False,1.0,True,True,4,2.0,132.0,2,21,250,4,100.0,0,0,0,1,1,0,0,0,1,0,0,0
10755,43607152,737213,1.0,0.99,False,5.0,True,True,4,1.0,117.0,3,1125,319,2,80.0,0,0,0,1,0,1,0,0,1,0,0,0
10756,43607566,734312,1.0,0.98,False,12.0,True,True,6,2.0,295.0,2,21,105,6,90.0,0,0,0,1,0,1,0,0,1,0,0,0
10757,43611695,737576,1.0,0.97,False,1.0,True,False,4,2.0,235.0,4,1125,281,6,100.0,0,0,0,1,1,0,0,0,1,0,0,0
10758,43617743,736614,1.0,1.0,False,148.0,True,True,4,1.0,102.0,3,1125,330,5,84.0,0,0,0,1,0,1,0,0,1,0,0,0
10759,43625410,735423,1.0,1.0,False,0.0,True,False,4,2.0,70.0,30,360,34,3,100.0,0,0,0,1,0,1,0,0,1,0,0,0
10760,43630379,736361,1.0,0.99,False,47.0,True,True,6,2.0,174.0,2,21,242,2,90.0,0,0,0,1,1,0,0,0,1,0,0,0
10761,43651025,737574,0.94,1.0,False,57.0,True,True,6,2.0,227.0,1,1125,303,2,100.0,0,0,0,1,0,1,0,0,1,0,0,0
10762,43651277,737574,0.94,1.0,False,57.0,True,True,3,1.0,154.0,1,1125,290,1,100.0,0,0,0,1,0,1,0,0,1,0,0,0
10763,43653828,736094,0.9,1.0,False,50.0,True,True,4,1.0,222.0,3,60,226,2,100.0,0,0,0,1,0,0,1,0,1,0,0,0
10764,43656197,737574,0.94,1.0,False,57.0,True,True,4,1.0,165.0,1,1125,228,1,60.0,0,0,0,1,0,1,0,0,1,0,0,0
10765,43656276,737574,0.94,1.0,False,57.0,True,True,4,1.0,161.0,1,1125,175,1,20.0,0,0,0,1,0,1,0,0,1,0,0,0
10766,43656295,737574,0.94,1.0,False,57.0,True,True,5,1.0,179.0,1,1125,207,1,100.0,0,0,0,1,0,1,0,0,1,0,0,0
10767,43656317,737574,0.94,1.0,False,57.0,True,True,5,1.0,164.0,1,1125,274,3,100.0,0,0,0,1,0,1,0,0,1,0,0,0
10768,43656346,737574,0.94,1.0,False,57.0,True,True,4,1.0,151.0,1,1125,250,1,100.0,0,0,0,1,0,1,0,0,1,0,0,0
10769,43656395,737574,0.94,1.0,False,57.0,True,True,2,1.0,139.0,1,1125,292,1,100.0,0,0,0,1,0,1,0,0,1,0,0,0
10770,43656398,737574,0.94,1.0,False,57.0,True,True,5,1.0,137.0,1,1125,202,1,100.0,0,0,0,1,0,1,0,0,1,0,0,0
10771,43656431,737574,0.94,1.0,False,57.0,True,True,6,2.0,303.0,1,1125,267,1,100.0,0,0,0,1,0,1,0,0,1,0,0,0
10772,43656438,737574,0.94,1.0,False,57.0,True,True,5,1.0,169.0,1,1125,283,3,87.0,0,0,0,1,0,1,0,0,1,0,0,0
10773,43656511,737574,0.94,1.0,False,57.0,True,True,5,1.0,135.0,1,1125,255,2,100.0,0,0,0,1,0,1,0,0,1,0,0,0
10774,43656619,737574,0.94,1.0,False,57.0,True,True,4,1.0,174.0,1,1125,276,1,100.0,0,0,0,1,0,1,0,0,1,0,0,0
10775,43676394,736422,1.0,1.0,True,2.0,True,True,2,1.0,100.0,1,365,287,1,100.0,0,0,0,1,0,0,1,0,0,0,1,0
10776,43677610,735836,1.0,0.9,False,53.0,True,True,4,1.0,145.0,1,1125,163,8,90.0,0,0,1,0,0,1,0,0,1,0,0,0
10777,43679359,737178,1.0,0.83,False,0.0,True,False,1,5.0,55.0,30,90,83,1,100.0,0,1,0,0,1,0,0,0,0,0,1,0
10778,43681168,735890,0.98,0.95,True,4.0,True,True,7,2.0,250.0,2,1125,175,7,100.0,0,0,0,1,0,1,0,0,1,0,0,0
10779,43681734,737558,1.0,1.0,False,2.0,True,False,2,1.0,82.0,5,1125,295,1,100.0,0,0,0,1,0,1,0,0,1,0,0,0
10780,43701401,735730,1.0,1.0,False,1.0,True,True,7,2.0,388.0,3,1125,271,1,100.0,0,0,1,0,0,0,1,0,1,0,0,0
10781,43702325,736952,0.94,0.99,True,16.0,True,True,4,1.0,114.0,1,90,118,10,98.0,0,0,0,1,0,1,0,0,1,0,0,0
10782,43714217,736355,0.99,1.0,True,131.0,True,True,6,2.0,479.0,1,365,237,3,100.0,0,0,0,1,0,0,0,1,1,0,0,0
10783,43714494,736234,1.0,0.99,True,121.0,True,True,6,2.0,317.0,3,90,314,1,100.0,0,0,0,1,0,0,1,0,1,0,0,0
10784,43715673,736234,1.0,0.99,True,121.0,True,True,6,2.0,371.0,3,90,151,1,100.0,0,0,0,1,0,0,1,0,1,0,0,0
10785,43716050,737584,1.0,1.0,True,0.0,True,True,3,1.0,125.0,1,28,340,4,90.0,0,0,0,1,0,0,0,1,1,0,0,0
